"ABEV3","BBSE3","BRML3","BBDC3","BBDC4","BRAP4","BBAS3","BRKM5","BRFS3","CCRO3","CMIG4","CIEL3","CPLE6","CSAN3","CPFE3","CYRE3","ECOR3","ELET3","ELET6","EMBR3","ENBR3","EGIE3","EQTL3","GGBR4","GOAU4","HYPE3","ITSA4","ITUB4","JBSS3","KLBN11","RENT3","LREN3","MRFG3","MRVE3","MULT3","PETR3","PETR4","QUAL3","RADL3","RAIL3","SBSP3","SANB11","CSNA3","TAEE11","UGPA3","USIM5","VALE3","WEGE3","I"
16.367708,23.101046,12.571176,20.514894,22.577793,19.607471,39.010403,34.197197,24.049999,12.116668,6.81962,8.731668,2.306381,9.403748,21.237795,13.544944,10.34,25.758423,27.268978,19.85,13.035268,31.296764,15.101405,12.601858,5.399719,29.110111,10.288717,33.498779,11.428644,16.216152,28.639084,37.09259,4.742612,9.534698,22.585032,15.527419,13.345061,13.14264,12.335641,18.549709,37.250244,39.065105,8.211025,17.601677,25.765091,8.550492,39.851036,8.896009,96097
16.367708,22.680178,12.506422,20.159527,22.318588,19.7223,38.801491,34.662613,24.49,12.107692,6.927711,8.9244,2.316237,9.120608,21.397945,13.648161,10.5,25.861902,27.398867,20.139999,12.977038,31.443121,15.347624,12.609993,5.429065,28.827997,10.248932,33.223034,11.572243,16.438902,29.667812,36.373577,4.742612,11.550697,22.566427,15.601994,13.413363,13.370107,12.142924,18.579678,38.019611,39.000565,8.286125,17.50466,25.314363,8.645116,40.229462,8.953093,96010
15.949422,22.719143,12.497171,20.143372,22.218073,19.659142,38.729179,35.719044,23.26,12.026914,6.912971,8.714909,2.351438,9.111692,21.578989,13.529066,10.58,25.615147,27.353024,19.48,12.977038,31.662659,14.955498,12.585588,5.274996,28.651686,10.201188,33.169678,11.487775,16.33198,29.208567,35.866032,4.483066,11.509386,22.73386,15.36762,13.203205,13.193189,11.961893,18.579678,37.891384,38.91991,8.169303,17.601677,25.02001,8.395655,40.083908,8.829408,95103
15.622067,23.108839,12.802432,20.525669,22.598953,19.93474,39.532684,35.955441,23.75,12.143594,6.991583,8.555693,2.39368,9.486236,21.585953,13.624342,10.61,26.275822,27.887861,19.459999,13.384648,33.378326,15.137883,12.732023,5.443738,28.722214,10.336462,33.392052,11.893225,16.39435,29.465746,36.534302,4.498796,11.980337,23.217558,15.527419,13.360826,13.386959,12.047543,18.63961,38.605797,40.170189,8.611563,17.567032,25.880075,8.361245,40.498726,8.92931,96558
15.603883,23.373829,13.190946,20.827198,22.826424,20.095501,39.331818,36.531681,24.190001,12.816741,7.119331,8.949541,2.507732,9.684656,21.585953,13.775193,11.17,27.047937,28.231684,19.67,13.758987,34.150791,15.318441,13.008632,5.531777,28.625238,10.503567,33.347584,12.222653,16.786388,29.594334,37.591667,4.616772,12.269519,23.347788,15.692551,13.418619,13.353259,12.125406,19.2889,39.549187,39.984657,8.653284,17.913519,26.542366,8.430064,40.862595,8.953093,97677
16.322243,23.428387,13.255697,21.317186,23.011576,16.748167,38.825592,37.203953,24.450001,13.175755,6.912971,9.125515,2.534485,9.702492,21.718254,13.648161,11.47,27.318577,28.28517,19.26,13.950316,35.451775,15.338503,12.723888,5.348361,29.118927,10.734326,33.94355,12.501401,16.759659,29.401449,38.293762,4.561717,12.657845,23.310579,15.138567,13.014062,12.91517,12.67435,19.72842,40.107895,40.089523,8.160957,17.712555,26.76313,8.361245,30.827059,9.09581,95444
16.249498,23.420593,13.412952,20.735666,22.71534,15.284066,40.119251,37.167011,23.85,14.046358,6.917885,9.569639,2.569686,9.858552,21.711292,13.552885,12,29.252846,29.652817,19.16,13.892086,34.638664,15.794466,12.723888,5.399719,28.625238,10.559265,33.694477,12.416931,16.563641,29.300419,38.564445,4.648232,12.335616,23.580334,15.468827,13.329301,13.176338,12.283081,19.528637,40.666603,39.524883,8.377917,17.885803,26.238815,8.344043,31.103601,9.138623,95639
16.340427,23.896021,13.412952,20.902582,22.662432,16.489794,40.641533,38.252991,23.68,13.642469,6.878578,9.712096,2.542933,10.0213,22.317091,13.592585,11.75,29.690643,30.393948,19.42,14.141643,34.524822,16.049803,13.138798,5.612479,28.21089,10.678625,33.907948,12.923746,16.7953,30.494474,38.420643,4.915643,12.310829,23.905899,15.681894,13.460651,13.294285,12.139034,19.758389,39.393482,38.637596,8.661631,17.78878,26.068644,8.516083,33.912678,9.238527,96996
15.922143,24.207777,13.459203,21.677948,23.942617,16.151041,41.670013,38.607594,23.540001,13.35526,6.804879,10.005384,2.485907,9.896451,22.700064,13.505247,11.39,29.770241,31.096874,19.34,13.966953,34.02882,16.077158,12.732023,5.465746,28.078651,10.742283,34.495041,12.746361,16.643831,30.586325,38.488319,4.781937,12.393453,24.212864,15.740488,13.439631,13.353259,12.068954,19.628529,39.723213,38.774715,8.511428,17.823433,26.307804,8.438664,33.112164,8.962609,97394
16.467735,24.472765,13.227946,21.419497,23.646379,16.507019,41.870911,38.637146,23.889999,13.283458,6.736094,10.080803,2.534485,9.887535,21.655584,13.282938,11.48,29.92944,31.295527,19.27,14.357928,34.687443,16.088102,12.854056,5.509768,27.620224,10.774112,34.535095,12.560528,16.973497,30.127073,38.623657,5.033618,12.228207,24.296581,15.990846,13.555221,13.656549,12.156551,19.318869,40.510899,39.323219,8.427984,17.823433,25.746693,8.33544,33.657967,9.33843,97861
16.776901,24.644232,13.32045,21.886667,24.169773,16.059177,42.666378,39.006523,23.700001,13.319359,6.682048,9.821032,2.513364,9.920976,21.669512,13.616402,11.55,29.300606,30.77597,19.43,14.374565,35.638786,16.040684,13.008632,5.50243,28.21089,10.981,35.318153,12.687232,17.214067,30.172993,38.911263,5.190918,12.104271,24.789579,16.171951,13.67606,13.6397,12.166286,19.318869,39.943035,40.605774,8.261093,17.885803,26.119236,8.412859,32.515415,9.371731,98589
16.949669,24.550707,13.301949,21.870512,24.180353,16.208458,43.911819,39.7379,25.32,13.274484,6.711528,9.368526,2.473938,10.032447,21.585953,13.616402,11.53,29.348366,30.180012,19.629999,14.466068,35.614395,15.841887,12.951684,5.495093,28.431288,10.638838,33.814301,12.653444,17.730844,29.575966,38.46294,5.261704,12.261254,24.510529,16.273163,13.702332,13.858744,11.936585,19.488682,39.439281,40.178261,8.244404,18.19071,26.215818,8.430064,32.398975,9.538231,98311
16.449545,23.475151,13.04294,20.830854,23.042519,15.513729,41.23613,39.242928,24.18,12.448754,6.451124,8.673011,2.388048,9.651215,21.370094,13.394093,11.11,28.305614,28.94989,18.99,14.100051,33.988167,15.768932,12.47169,5.22364,27.734829,10.185275,32.390549,11.850989,17.240799,28.80442,36.551216,4.923508,11.905978,23.766375,15.98552,13.392347,13.555451,11.627075,18.939281,37.653244,38.500465,7.768764,17.539307,25.111994,8.042969,30.899834,9.200469,94636
17.049696,23.553089,12.811683,21.132515,23.391806,15.048659,41.509319,38.637146,23.209999,12.565433,6.524823,8.9663,2.368335,9.564267,21.133345,12.973295,11.25,28.019053,28.598427,18.4,14.416159,34.476036,15.570132,12.390332,5.260324,27.814171,10.201188,32.506214,12.104397,17.463545,29.171818,36.669636,4.742612,11.757256,23.608238,15.703201,13.182188,13.151064,11.728301,18.799435,36.425922,38.573063,7.944,17.518522,24.803844,8.120386,30.266703,9.119598,94406
16.567759,23.568676,12.867185,21.681965,23.640547,15.571142,41.565563,38.474617,23.5,12.718014,6.583782,8.882504,2.391568,9.613313,21.084602,13.203542,11.13,28.488691,28.575508,18.940001,14.740583,35.297283,15.48441,12.487961,5.260324,27.858253,10.527438,33.200306,12.036821,17.160604,30.567953,36.796524,4.663961,11.963814,23.571033,15.591341,13.203205,12.771949,11.724405,19.418758,38.642433,39.524883,8.219372,17.885803,24.808443,8.275225,31.409254,9.038724,95343
17.013321,23.030899,12.709929,21.261795,23.502943,15.042918,40.336189,39.870876,23.120001,12.700062,6.431471,9.26797,2.3972,9.559807,20.750366,13.251181,11.01,28.50461,29.117981,18.67,14.732264,35.264751,15.229074,12.569316,5.260324,27.126534,10.455822,32.826561,12.12129,16.750744,30.044399,36.373577,4.490931,11.930763,23.412901,15.394253,13.050841,12.502357,11.533639,19.278912,35.033733,38.976376,8.027444,17.664049,24.790047,8.240817,30.579628,8.986396,94413
16.97695,22.539886,12.543425,21.719673,23.973955,15.777842,42.81905,40.587467,23.299999,12.735964,6.524823,9.276349,2.421841,9.484008,20.813036,13.052691,11.08,28.448885,28.827644,18.629999,15.065009,35.549347,15.176184,12.609993,5.348361,26.509415,10.630883,33.609631,12.290228,16.225058,30.558769,37.77776,4.388686,11.691157,23.35709,15.948231,13.513187,12.847772,11.537531,19.578585,34.942142,39.452286,8.244404,17.532377,24.693462,8.240817,32.238876,8.976881,96168
16.722342,22.126812,12.580425,21.536516,23.603497,15.973056,41.846806,40.912525,22.549999,12.341049,6.632916,9.200931,2.415505,9.481778,22.038561,12.965355,10.86,29.300606,29.645178,18.77,15.015098,34.980167,15.391397,12.715755,5.377708,26.579947,10.400121,32.844357,12.14663,16.152815,30.73329,36.796524,4.412281,11.52591,23.533823,16.326427,13.686572,13.033118,11.301994,19.039173,35.097847,38.847313,8.327849,17.657118,25.387951,8.275225,33.104885,8.876978,95842
16.904205,22.337246,12.857933,22.269127,24.503183,16.064919,43.984135,41.171093,22.82,12.673137,6.741007,9.469084,2.481683,9.519678,22.261383,13.267058,11.14,29.555326,30.432152,19.299999,15.522535,35.443642,15.374983,12.797107,5.429065,26.544682,10.662712,33.716408,12.247993,16.18849,31.5875,37.77776,4.388686,11.922503,23.933805,16.667341,14.159428,13.176338,11.44215,19.61854,36.966312,39.887871,8.453017,17.844223,25.765091,8.318235,33.228607,8.962609,98015
16.813272,22.100822,12.783932,21.97286,24.344418,16.122337,44.040382,41.06028,22.66,12.565433,6.780312,9.184174,2.46549,9.564267,22.038561,13.100328,11.07,28.902609,30.141811,19.33,15.78873,35.110264,15.320266,12.593719,5.370373,26.386,10.527438,33.36937,12.518294,16.349037,31.394611,37.346363,4.561717,11.567222,23.691956,16.539499,14.101631,13.15949,11.38959,19.748398,36.306854,39.686207,8.461363,17.851151,26.238815,8.085979,33.388702,8.991149,97526
16.540478,22.076866,12.811683,21.466497,23.788725,16.047695,43.606487,40.535755,22.26,12.753913,6.854012,8.932783,2.453522,9.408208,22.003746,13.338516,11.17,28.202133,29.561129,18.889999,15.813687,34.671185,15.318441,12.650669,5.363035,26.333103,10.312593,32.835457,12.670338,16.18849,31.495649,37.422493,4.443741,11.691157,23.626844,16.347736,14.059604,12.763523,11.208556,19.848289,35.931328,39.032837,8.58653,17.781855,25.627111,8.060172,32.930225,9.076781,96510
16.658688,22.356323,12.876434,21.816639,23.98984,16.041952,43.791294,41.267128,22.16,12.843667,6.883491,9.066857,2.453522,9.702492,22.129082,13.203542,11.25,28.417051,29.568773,19.280001,15.921826,36.183571,15.469821,12.642534,5.304344,26.509415,10.527438,33.591835,12.492954,16.420389,31.385429,37.727013,4.467336,11.666369,23.840786,16.65136,14.385348,13.075241,11.531692,19.608549,35.71151,40.250847,8.47805,18.024399,25.709898,7.931141,33.104885,9.224256,97659
16.504105,21.869272,12.506422,21.396461,23.592913,16.17975,42.553879,40.897751,22.66,12.520556,6.854012,9.301489,2.439441,9.972253,21.934114,13.203542,11.01,27.875776,28.621349,19.1,15.722178,34.150791,15.384101,12.854056,5.385046,25.980467,10.503567,33.164703,12.019927,16.349037,30.834322,36.711933,4.420146,11.344142,23.273373,16.65136,14.206712,12.830924,11.319512,19.38879,35.42757,39.436153,8.795142,17.802641,25.153389,7.982753,33.330482,8.938825,96545
16.658688,21.669662,12.478671,21.655035,23.799314,16.03047,42.746716,40.631798,22.07,12.62826,6.829446,9.133893,2.426065,9.871928,22.136047,13.068568,10.99,29.133446,29.614614,19.49,15.472621,34.118271,15.283791,12.284573,5.201631,25.477962,10.790027,33.769802,11.758075,16.375795,31.229277,36.627338,4.388686,11.385452,23.11524,16.741917,14.395856,12.637154,11.475241,19.418758,36.4076,39.09737,9.621253,17.372995,23.916185,8.172,33.024834,8.981638,96932
16.658688,21.877258,12.506422,21.61194,23.603497,16.593145,43.138287,41.333618,22.290001,12.646211,6.903145,9.510983,2.421137,10.050283,22.191753,13.45761,10.95,30.160282,30.424507,19.51,15.372798,34.02882,15.384101,12.349658,5.333689,24.49058,10.61978,33.550816,12.003036,16.117138,31.844681,37.811607,4.310036,11.327616,23.673355,16.646032,14.253995,12.696127,11.547267,19.678474,37.19529,38.91991,10.347227,17.414574,24.606075,8.533289,34.196495,9.062508,97886
16.722342,22.052916,12.645176,21.461107,23.365349,16.662043,42.431366,41.326229,22.24,12.529532,7.006323,9.349213,2.421841,9.831799,22.108192,13.544944,10.95,29.73044,30.172373,19.4,15.42271,34.240234,15.318441,12.422876,5.333689,23.899916,10.545691,33.0383,11.800308,16.268763,32.000828,37.549374,4.317901,11.435026,23.580334,16.246531,14.028076,12.738249,11.484974,19.308878,36.535828,38.460133,10.931345,17.359137,25.052204,8.782751,34.291107,8.820219,97240
16.813272,21.933149,12.580425,21.552687,23.783436,16.621855,42.658882,41.392715,21.879999,12.565433,7.050544,9.743768,2.450002,10.065888,21.892334,13.505247,11,29.619005,30.042482,19.700001,14.998462,33.727978,15.249137,12.593719,5.363035,23.626619,10.55392,33.157288,11.572243,16.741489,32.239639,37.557838,4.28644,11.038435,23.487316,16.251854,13.965029,12.645578,11.862615,19.2889,36.792286,38.379482,11.006445,17.366068,24.845238,8.653718,34.349319,8.758104,97603
16.695063,22.180664,12.506422,21.412634,23.518824,16.564436,42.171345,40.794323,21.6,12.843667,7.217595,9.54649,2.518292,9.920976,21.627733,13.862529,11.2,31.999029,31.13508,19.35,15.48094,34.232105,15.134235,12.553045,5.399719,24.217285,10.405735,32.864418,11.622924,16.438229,31.789574,37.261765,4.231385,11.286304,23.561731,16.337084,14.227729,13.066815,12.74832,19.179022,36.893036,37.847092,10.580875,17.518522,25.346556,8.49888,34.080055,8.877558,97307
15.667533,21.797413,12.386169,20.75543,22.89963,16.547211,41.11504,40.188541,20.57,12.771865,7.075108,9.323482,2.51618,9.742622,21.370094,13.576704,11.32,29.435928,29.775068,19.08,14.391201,33.467773,14.979209,12.317116,5.26766,23.714777,10.183465,32.242077,11.344176,16.126055,31.734465,36.610416,4.325766,11.228469,23.412901,15.905621,14.21722,13.049966,12.732749,19.438736,36.041237,36.443558,10.914657,17.303699,24.564682,8.309633,34.276546,8.801109,95584
15.240155,21.4461,12.12716,20.146721,22.518581,16.455345,41.691944,40.668732,20.52,12.520556,6.908058,9.263441,2.485203,9.51076,21.307425,13.45761,11.1,28.369291,28.644276,18.959999,14.5243,32.817287,15.041218,12.227623,5.208967,23.617804,10.109253,31.898745,11.927011,15.965508,30.861876,36.652725,4.396551,11.468075,22.919899,15.554056,14.028076,12.847772,12.429079,19.07913,36.087032,35.951511,11.557186,17.165102,23.783846,8.344043,34.014565,8.762885,94604
14.885522,21.246489,11.932903,19.994347,22.348618,16.920412,41.139416,40.28458,19.700001,12.323099,6.804879,9.169093,2.430993,9.234311,21.189049,13.274999,10.57,28.050892,28.468538,19.17,14.33297,32.361935,14.745755,12.227623,5.230977,23.467934,9.960829,31.907896,11.318837,15.787126,30.999653,36.788063,4.404416,11.435026,22.519917,15.703201,14.059604,12.712976,12.298656,19.278912,35.858059,35.249744,12.641975,17.130453,23.691301,8.275225,34.967903,8.877558,94217
15.176503,21.150677,11.988404,20.177582,22.50745,17.144333,41.453682,40.262417,19.49,11.398643,6.765574,9.151935,2.391568,9.236541,20.99408,13.465548,9.98,26.4191,26.81819,19.110001,14.316335,32.109871,14.654563,12.063826,5.172024,23.185822,10.133988,32.347374,11.040088,15.715767,30.420996,36.212852,4.451606,11.534174,22.054821,15.564709,14.064857,12.552905,12.22079,19.40877,35.354301,35.653065,12.29985,16.971064,24.015207,8.283826,35.557373,8.848887,94340
15.085572,21.238506,12.247413,20.371588,22.819834,17.109884,42.908642,40.61702,19.860001,11.479421,6.927711,9.297749,2.490131,9.376994,21.175123,13.687858,10.06,27.390217,27.421787,19.290001,14.632442,32.662785,15.046688,12.047445,5.208967,23.088852,10.315396,32.731911,11.107663,16.06362,31.091503,37.101051,4.428011,11.848142,22.631542,15.447519,14.012319,13.10894,13.003324,19.698452,35.91301,35.814384,11.482085,17.296766,24.292837,8.318235,35.550091,8.982671,95365
15.558415,22.132757,12.506422,21.201542,23.746397,17.517536,44.223843,40.846039,20.33,11.5602,7.050544,9.537912,2.52674,9.782751,21.237795,13.775193,10.2,28.154373,28.93461,19.219999,14.765537,32.703445,14.846068,12.203054,5.231133,23.300432,10.603995,33.803146,11.192134,15.947669,32.322308,38.598286,4.428011,12.071222,23.143143,16.321102,14.579743,13.100515,13.042258,19.758389,37.460907,36.919468,12.149647,17.698696,24.690777,8.602104,36.299664,9.068678,98027
15.45839,22.196632,12.45092,21.43329,23.815222,17.718493,43.97332,40.225479,20.049999,11.820483,7.178287,9.409253,2.618967,9.773833,21.4258,13.378213,10.22,27.772293,28.392134,18.85,14.449432,33.451515,15.044864,12.014685,5.216357,23.891098,10.636979,33.876392,11.572243,15.876316,32.129421,38.192261,4.711152,12.137321,22.975712,16.04944,14.448397,13.327984,13.05978,19.758389,39.100391,37.048523,11.824209,18.003603,24.848104,8.61931,36.365166,9.083011,97828
15.367459,22.436167,12.589674,21.422512,24.042889,17.994087,44.649342,40.388004,20.299999,12.044865,7.222507,9.254864,2.678105,9.809504,21.585953,13.719618,10.42,28.09865,28.743597,18.82,14.940229,34.484161,15.03757,12.268574,5.327186,24.684528,10.702947,34.242611,11.927011,16.090378,31.55076,37.523994,4.648232,12.195158,23.040825,16.480906,14.763633,13.715525,13.645708,20.137972,39.402645,37.976154,12.925689,18.142202,25.176634,8.688127,36.896412,9.164237,98904
15.149221,21.973072,12.46017,21.347052,24.095837,17.873514,44.311325,40.890362,20.75,11.982038,7.183202,9.169093,2.746396,9.742622,21.404909,13.695797,10.35,27.931494,28.728315,18.790001,14.873681,34.898849,14.955498,12.088397,5.282854,24.46413,10.529784,33.702431,12.163525,15.831718,31.835493,37.388653,4.648232,12.029911,22.696651,16.667341,14.81092,13.723948,13.441315,20.277819,39.997986,37.734161,12.850589,18.010536,25.167381,8.980597,36.90369,9.121235,98605
15.240155,22.436167,12.182661,21.449461,24.196436,18.011312,44.690552,40.343681,22.219999,11.73073,7.232335,9.031857,2.699226,9.871928,21.230829,13.616402,10.06,29.014048,29.530571,19.75,15.065009,35.126534,15.019331,12.375045,5.378905,24.807951,10.554523,33.693272,12.543635,15.849557,31.596684,37.211021,4.719017,11.856402,22.929199,16.843122,14.842441,13.648126,13.365396,20.517557,40.071262,37.50024,13.025825,18.093695,25.458893,8.731136,36.787251,9.202464,99137
15.740278,22.252525,12.034657,21.605745,24.323511,17.942415,44.352554,40.380619,23.290001,11.632,7.310946,9.263441,2.747804,10.032447,21.307425,13.719618,9.95,29.069767,29.797993,19.74,15.12324,35.199711,15.126939,12.710834,5.504511,24.772688,10.628734,33.748211,13.134917,15.992267,31.780384,37.710083,4.907777,11.963814,22.808277,17.184034,15.099888,13.732372,13.221346,20.437643,40.309395,37.629307,13.601596,18.176847,25.218279,8.920382,36.721756,9.121235,99994
15.631162,22.18865,11.914402,21.179996,23.799341,18.373032,43.404495,39.708347,23.059999,11.272988,7.286381,9.537912,2.783709,10.208573,21.411871,14.291266,9.81,29.332447,29.950798,19.459999,14.848726,35.126534,14.924492,12.981102,5.630118,23.891098,10.463818,32.960819,12.661892,15.769282,31.458904,37.591667,4.813397,11.980337,22.529217,17.455696,15.341568,13.6397,13.334251,19.438736,39.979671,37.556709,13.084237,18.010536,24.639877,9.393498,37.769699,9.121235,99588
15.45839,21.837337,11.895901,20.781179,23.153395,17.959635,42.431705,39.205986,22.950001,11.129384,7.089849,9.254864,2.67881,10.239784,21.300461,14.188052,9.9,28.616047,29.744505,19.219999,14.474387,34.565475,14.818709,12.792733,5.489734,23.802933,10.282412,32.219189,12.653444,15.492787,30.861876,37.219463,4.797667,11.724206,22.538521,17.562233,15.220727,13.563877,12.847598,19.328857,39.366005,37.104992,13.267814,17.781855,24.352991,9.221457,36.794521,8.963561,98041
15.440204,21.478037,11.775648,20.129068,22.645115,17.999826,41.541359,38.555882,22.700001,11.03963,6.952277,8.886042,2.647128,10.353485,21.014971,13.656101,9.64,28.138453,28.881124,19.1,14.515983,33.947506,14.727517,12.825494,5.40846,23.529648,10.125747,31.651531,12.374696,15.412516,30.43936,36.424328,4.671826,11.393714,22.315275,17.210667,15.005316,13.437506,12.944928,19.278912,38.422615,35.943447,13.000791,17.275976,23.668165,8.989202,37.034679,8.868002,96729
15.203781,20.935099,11.572141,19.59553,21.845629,17.56921,39.282516,38.334255,22.200001,10.492136,6.770487,8.534373,2.541525,10.074807,21.112453,12.893899,9.18,26.848938,27.55168,18.700001,14.249783,33.256363,14.545135,12.235815,5.208967,23.053589,9.837142,30.717644,12.070608,15.305483,29.603523,36.148449,4.498796,11.071484,21.868782,16.39035,14.185697,12.932019,12.927407,18.499763,36.74649,34.894821,12.483428,16.950279,22.812134,8.636513,36.423378,8.705548,93735
15.021919,21.126724,11.683145,19.670984,21.89328,17.529018,39.562805,37.824512,21.85,10.492136,6.947364,8.234172,2.590807,9.693573,21.202976,12.639832,9.33,27.541456,27.834373,18.549999,14.474387,33.69545,14.590731,12.178485,5.216357,22.7274,9.861883,30.763428,12.197311,15.100338,29.732117,35.614471,4.593176,11.046697,22.147842,16.326427,14.36433,12.763523,12.931302,18.52973,37.094536,35.435265,12.43336,17.109661,22.539127,8.799953,36.059509,8.651137,93662
15.449299,20.951067,11.692396,19.735655,22.03623,17.862032,40.494377,38.10524,22.34,10.545989,7.006323,8.234172,2.647128,9.753769,21.495432,12.901838,9.59,28.74341,28.972813,18.65,14.682352,34.223972,14.723869,12.481513,5.282854,22.559896,9.9196,31.083872,12.771702,15.136015,29.961739,35.860275,4.695422,11.517649,21.905991,17.008253,15.042093,13.033118,12.878743,18.409863,38.047089,35.572403,13.217748,17.151241,22.349409,8.817158,36.590759,8.631976,95307
15.040105,20.727503,11.239128,19.110487,21.273809,17.609402,38.25201,36.886288,21.940001,10.142099,6.519911,8.011161,2.480979,9.39483,21.363129,12.298429,9.38,26.665859,27.276619,18.389999,13.867129,33.492168,14.216843,11.998306,5.061194,22.542263,9.424855,30.030956,12.349356,15.305483,28.917448,34.758446,4.506661,11.071484,21.161837,16.219896,14.36433,12.274887,12.55533,17.930387,36.636581,33.967201,12.541841,16.700806,21.516512,8.163398,36.095898,8.358932,91903
15.231061,20.998974,11.516639,19.940445,22.353905,17.55773,39.58754,37.972263,22.6,10.581889,6.691873,8.208438,2.527445,9.397059,21.411871,12.735108,9.72,28.568289,28.460894,18.530001,14.39952,34.687443,14.408346,12.186674,5.208967,22.833189,9.936093,31.221205,13.067343,15.385758,29.838675,35.851799,4.703287,11.368926,21.896692,16.491558,14.742616,12.923595,12.686095,18.619633,37.552498,34.870621,13.084237,17.130453,21.932964,8.326838,35.877575,8.646344,94389
15.303806,21.174631,11.688889,20.398535,22.735119,18.315615,40.164616,37.602879,22.65,10.537013,6.829446,8.186416,2.562646,9.508531,21.223864,12.917718,9.59,29.205086,28.926971,18.450001,14.125007,34.728092,14.590731,12.399615,5.253299,22.833189,9.878375,31.523342,13.447452,15.153857,30.4559,37.123127,4.703287,11.558959,21.757158,16.592768,14.742616,13.210038,12.744648,19.129074,38.46841,35.257816,13.559875,17.21361,21.747873,8.636513,37.063793,8.622396,95415
15.294714,21.062847,11.586597,20.436266,22.917255,18.941446,40.560314,38.216049,23,10.537013,6.824533,8.289931,2.548565,9.722555,20.680737,12.798624,9.4,29.650848,29.683382,18.700001,14.574212,35.232231,14.590731,13.169471,5.578398,23.177008,9.878375,31.289776,13.709306,15.555223,30.437477,37.114662,4.758342,11.691157,21.589725,16.443619,14.71109,13.134215,12.606077,18.709534,38.614956,35.967644,14.118958,17.241327,21.794144,8.791352,38.279114,8.655926,96054
15.249249,21.757492,11.753982,20.253302,22.624184,18.430449,40.205833,36.71637,22.950001,10.617791,6.632916,7.884491,2.532372,9.593249,20.541471,12.743046,9.17,28.48073,28.5373,18.610001,14.391201,34.557354,14.649091,13.169471,5.534066,23.027138,9.787668,30.795139,13.39677,15.804962,30.538811,36.673931,4.648232,11.534174,21.738554,16.512865,14.86346,13.243736,12.81881,19.139065,37.012104,35.483665,14.085581,17.185888,21.511885,8.344043,37.573212,8.742151,95387
15.3129,22.18865,11.400618,19.994469,22.369904,18.516571,39.777142,35.977608,23,10.483161,6.726267,7.625701,2.514068,9.834027,20.332575,12.488979,9,28.226013,28.193483,18.459999,14.291378,35.240364,14.503185,13.103952,5.526678,22.956614,9.688721,30.52035,13.177153,15.537382,29.424118,36.614601,4.640367,11.352403,21.701349,16.16663,14.469415,13.024693,12.783682,18.819414,37.378471,35.265881,14.294194,17.095802,21.192608,8.33544,37.682369,8.847533,94491
15.749373,22.356323,11.623795,20.31801,22.948381,18.838099,40.255302,36.088421,23.559999,11.057582,6.868752,8.065645,2.562646,9.796126,20.186346,12.838322,9.34,28.783209,28.91169,18.799999,14.599166,35.646919,14.791351,13.267753,5.652284,23.071222,9.72995,30.978336,13.329196,15.037906,29.387274,37.292645,4.899912,11.52591,22.00831,16.699303,14.958028,13.226887,13.144745,18.869358,37.808952,36.128963,14.169024,17.165102,21.840418,8.326838,37.958912,9.010402,96313
15.858492,22.603838,11.65169,20.428011,23.139093,18.551022,40.48613,35.999771,23.82,11.057582,6.903145,8.022516,2.629528,10.25539,20.499693,13.005053,9.27,28.45685,28.659552,19.379999,14.715627,35.785145,15.101405,12.915583,5.548844,23.362144,9.952586,31.647011,14.021842,15.118176,29.368847,37.292645,5.238109,11.790306,22.166443,17.07217,15.120904,13.454354,13.437503,18.479786,37.021263,36.895271,14.027167,17.636326,21.747873,8.292431,37.827919,9.13495,97108
15.776652,22.555931,11.37272,20.499187,23.170877,19.084984,40.552086,35.859406,24.08,11.299913,7.050544,7.944879,2.69289,10.317814,20.416134,12.862141,9.38,27.581253,27.666285,19.35,14.848726,36.020954,15.041218,12.981102,5.585786,22.921349,9.944337,31.454653,14.57089,15.448189,28.889811,36.28405,5.348219,11.567222,21.692047,17.439718,15.367838,13.454354,13.269655,18.150146,37.222767,36.869244,14.310883,17.85808,21.100061,8.163398,38.854031,8.98166,97369
16.085821,22.116789,11.261131,20.376244,23.081884,18.769199,39.942032,35.246235,24.469999,11.281962,6.912971,8.074273,2.674585,10.032447,20.19331,12.814502,9.45,26.482782,26.741785,18.870001,14.640759,34.866337,14.700161,12.776354,5.467569,22.656872,9.795915,31.280624,14.275249,15.127094,28.189671,36.055206,5.324624,11.401977,21.27346,17.285244,15.320555,13.521754,13.134988,18.0103,36.609104,36.422989,13.952065,17.747204,20.928856,8.085979,38.097179,8.866694,96292
15.958515,22.020973,11.475009,20.188601,22.751318,18.596952,40.238815,35.179745,24.98,11.174259,7.207769,8.384822,2.633048,10.322273,20.19331,13.06063,9.75,27.016098,27.620445,18.790001,14.224829,34.768761,14.590731,12.719023,5.378905,22.295422,9.746442,31.225664,14.452635,14.636538,29.09248,36.182346,5.348219,11.649846,21.394386,17.189362,15.120904,13.563877,12.98861,18.140158,36.636581,36.625828,13.44305,17.837288,21.063047,8.103183,37.667812,8.780473,95953
15.68572,21.805397,11.065851,19.975061,22.388983,18.608435,39.859577,36.391312,25.200001,11.443519,7.10459,8.091526,2.590807,10.032447,19.803371,12.639832,9.74,26.299702,27.353024,18.6,13.941998,34.150791,14.499537,12.440564,5.282854,22.251341,9.622753,30.502033,14.2668,14.645455,29.295153,35.512768,5.285299,11.228469,20.836271,16.965639,14.71109,13.395381,12.881267,18.030277,36.636581,36.082214,13.01748,17.601677,20.604952,7.965549,37.689644,8.732568,94755
